District,Type,Households.surveyed,Women.age.15.49.years.interviewed,Men.age.15.49.years.interviewed,X1..Population..female..age.6..years.who.ever.attended.school....,X2..Population.below.age.15.years....,X3..Sex.ratio.of.the.total.population..females.per.1000.males.,X4..Sex.ratio.at.birth.for.children.born.in.the.last.five.years..females.per.1000.males.,X5..Children.under.age.5.years.whose.birth.was.registered....,X6..Households.with.electricity....,X7..Households.with.an.improved.drinking.water.source1....,X8..Households.using.improved.sanitation.facility2....,X9..Households.using.clean.fuel.for.cooking3....,X10..Households.using.iodized.salt....,X11..Households.with.any.usual.member.covered.by.a.health.scheme.or.health.insurance....,X12..Women.who.are.literate....,X13..Men.who.are.literate....,X14..Women.with.10.or.more.years.of.schooling....,X15..Women.age.20.24.years.married.before.age.18.years....,X16..Men.age.25.29.years.married.before.age.21.years....,X17..Women.age.15.19.years.who.were.already.mothers.or.pregnant.at.the.time.of.the.survey....,X18..Any.method....,X19..Any.modern.method....,X20..Female.sterilization....,X21..Male.sterilization....,X22..IUD.PPIUD....,X23..Pill....,X24..Condom....,X25..Total.unmet.need....,X26..Unmet.need.for.spacing....,X27..Health.worker.ever.talked.to.female.non.users.about.family.planning5....,X28..Current.users.ever.told.about.side.effects.of.current.method....,X29..Mothers.who.had.antenatal.check.up.in.the.first.trimester....,X30..Mothers.who.had.at.least.4.antenatal.care.visits....,X31..Mothers.whose.last.birth.was.protected.against.neonatal.tetanus6....,X32..Mothers.who.consumed.iron.folic.acid.for.100.days.or.more.when.they.were.pregnant....,X33..Mothers.who.had.full.antenatal.care7....,X34..Registered.pregnancies.for.which.the.mother.received.Mother.and.Child.Protection..MCP..card....,X35..Mothers.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X36..Mothers.who.received.financial.assistance.under.Janani.Suraksha.Yojana..JSY..for.births.delivered.in.an.institution....,X37..Average.out.of.pocket.expenditure.per.delivery.in.public.health.facility..Rs..,X38..Children.born.at.home.who.were.taken.to.a.health.facility.for.check.up.within.24.hours.of.birth....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X40..Institutional.births....,X41..Institutional.births.in.public.facility....,X42..Home.delivery.conducted.by.skilled.health.personnel..out.of.total.deliveries.....,X43..Births.assisted.by.a.doctor.nurse.LHV.ANM.other.health.personnel....,X44..Births.delivered.by.caesarean.section....,X45..Births.in.a.private.health.facility.delivered.by.caesarean.section....,X46..Births.in.a.public.health.facility.delivered.by.caesarean.section....,X47..Children.age.12.23.months.fully.immunized..BCG.measles.and.3.doses.each.of.polio.DPT.....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X54..Children.age.12.23.months.who.received.most.of.the.vaccinations.in.public.health.facility....,X55..Children.age.12.23.months.who.received.most.of.the.vaccinations.in.private.health.facility....,X56..Prevalence.of.diarrhoea..reported..in.the.last.2.weeks.preceding.the.survey....,X57..Children.with.diarrhoea.in.the.last.2.weeks.who.received.oral.rehydration.salts..ORS.....,X58..Children.with.diarrhoea.in.the.last.2.weeks.who.received.zinc....,X59..Children.with.diarrhoea.in.the.last.2.weeks.taken.to.a.health.facility....,X60..Prevalence.of.symptoms.of.acute.respiratory.infection..ARI..in.the.last.2.weeks.preceding.the.survey....,X61..Children.with.fever.or.symptoms.of.ARI.in.the.last.2.weeks.preceding.the.survey.taken.to.a.health.facility....,X62..Children.under.age.3.years.breastfed.within.one.hour.of.birth8....,X63..Children.under.age.6.months.exclusively.breastfed9....,X64..Children.age.6.8.months.receiving.solid.or.semi.solid.food.and.breastmilk9....,X65..Breastfeeding.children.age.6.23.months.receiving.an.adequate.diet9.10....,X66..Non.breastfeeding.children.age.6.23.months.receiving.an.adequate.diet9.10....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X72..Women.whose.Body.Mass.Index..BMI..is.below.normal..BMI..18.5.kg.m2.....,X73..Men.whose.Body.Mass.Index..BMI..is.below.normal..BMI..18.5.kg.m2.....,X74..Women.who.are.overweight.or.obese..BMI...25.0.kg.m2.....,X75..Men.who.are.overweight.or.obese..BMI...25.0.kg.m2.....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,X77..Non.pregnant.women.age.15.49.years.who.are.anaemic...12.0.g.dl.....,X78..Pregnant.women.age.15.49.years.who.are.anaemic...11.0.g.dl.....,X79..All.women.age.15.49.years.who.are.anaemic....,X80..Men.age.15.49.years.who.are.anaemic...13.0.g.dl.....,X81..Blood.sugar.level...high...140.mg.dl.....,X82..Blood.sugar.level...very.high...160.mg.dl.....,X83..Blood.sugar.level...high...140.mg.dl.....,X84..Blood.sugar.level...very.high...160.mg.dl.....,X85..Slightly.above.normal..Systolic.140.159.mm.of.Hg.and.or.Diastolic.90.99.mm.of.Hg.....,X86..Moderately.high..Systolic.160.179.mm.of.Hg.and.or.Diastolic.100.109.mm.of.Hg.....,X87..Very.high..Systolic..180.mm.of.Hg.and.or.Diastolic..110.mm.of.Hg.....,X88..Slightly.above.normal..Systolic.140.159.mm.of.Hg.and.or.Diastolic.90.99.mm.of.Hg.....,X89..Moderately.high..Systolic.160.179.mm.of.Hg.and.or.Diastolic.100.109.mm.of.Hg.....,X90..Very.high..Systolic..180.mm.of.Hg.and.or.Diastolic..110.mm.of.Hg.....,X91..Cervix....,X92..Breast....,X93..Oral.cavity....,state
Sheikhpura , Rural,158,210,21,55.8,42.5,1120,1020,60.1,77.7,94.6,29.6,7.8,93.2,20.4,43.6,69.6,17.7,41.1,NA,14,32.1,30.9,28.1,0,1,1.1,0.6,20.6,8.5,26.7,51.5,41.9,12.3,93.4,10.8,3.2,81.3,57.8,69.2,1205.1,4,29,73.9,60.4,8,80.1,5.4,31.5,1.9,63.9,92.2,70.1,83.5,83.9,65.9,65.3,96.6,2.5,7.4,62.2,18.1,59.8,2,63.5,40.4,47,45.3,18.8,15.4,18.1,47.5,28.9,9.7,52,36.8,21.3,9.3,6.6,67.2,66.5,64.1,66.3,34.3,3.1,1.9,5.6,0.9,3.5,0.3,0.1,10.8,0,1,18.3,10.8,6.3,BR
Sheikhpura , Total,198,263,30,59.4,40.8,1104,1013,59,79.1,94.4,33.6,16.5,94.4,21.1,49.1,76.6,22.1,40.4,NA,14,32.6,31.3,27.8,0,1.2,1,0.7,19.8,8.1,23,46.5,42.4,13.4,94,10.4,3.3,82.2,57.2,65.3,1198.1,3.4,25.4,74.6,58.8,8.4,81.6,5.5,26.5,2.3,63.5,91.7,70.5,83.5,82.2,66.8,60.5,97.1,2.2,6.8,55.9,16.3,61.1,2.7,64.6,40.1,41.2,45.1,17.9,13.1,16.9,46.4,28.9,10.8,51.7,35.6,27,10.7,8.9,66,67.2,61,66.8,35.2,3.3,1.9,4.7,1.4,3.1,0.6,0.1,9,0,1.6,18.1,10,6.8,BR
Nalanda , Rural,769,849,90,54.4,40.4,1058,885,62.4,63.5,98.7,24.4,13.2,97.3,29.8,44.8,76.4,21,49.4,NA,16.3,31.3,30.8,28.7,0.1,0.8,0.7,0.4,22.3,11.7,13.5,26.5,37.5,8.5,94.5,6.5,1.2,75.5,57.1,66.2,802,1.3,7.8,78.8,60.8,4.6,83.4,8.3,42.7,1,63.3,93.5,75.9,82.9,83.5,69.2,64.2,100,0,7.6,42.2,14.2,52.1,1.3,66.7,42.6,36.7,30,4.3,NA,6,55.7,23.7,7,50,33.3,25.7,7.1,8.4,59.8,64.4,52.5,63.4,24,2.6,1,4.2,3.2,2.5,1.3,0.2,7.4,0,0,14.1,8.6,5,BR
Nalanda , Total,944,1066,125,56.7,39.8,1037,859,63.2,69.3,97.9,31,23.4,97.8,27.2,48.8,76.5,24.8,41.7,NA,14.7,30.5,30.1,27.4,0.1,0.8,1,0.8,23.1,11.4,14.3,25.3,40.2,9,94.9,7.1,1.9,72.1,56,63.4,888.5,1.1,10.4,78.5,58,4.2,82.6,9.6,40.7,2.2,65.2,94.5,77.2,82.8,84.7,68.8,58.5,98.9,1.1,6.8,44.5,13,56.2,1,63.8,47.1,36.7,29.9,6,NA,7.1,54.1,24.3,6.9,50.2,30.7,25.2,10.2,10.6,59,62.6,51.2,61.6,19.1,2.9,1.1,4,3.3,2.6,1,0.3,8.7,0,0.9,13.3,7.4,4.2,BR
Patna , Urban,1138,1464,232,75.6,30.8,923,969,62.5,96.3,98.5,67.6,81.1,99.7,7.2,75.1,93.3,52.2,25.3,18.6,6.7,43.8,41.8,34.8,0.1,2,0.7,3.2,17,8.1,27.3,48.7,63.5,31.6,94.1,16.2,9.7,77.9,54.6,32.4,1322.9,NA,5.6,91,38.9,2.3,93.2,22.3,38.3,5.9,69.8,92.5,78.4,86.8,86.8,74.8,63,72.5,23.7,4.3,NA,NA,NA,0.9,78.2,34.9,38,NA,7.7,NA,8.2,34.7,29.9,10.9,36.7,19.9,14.3,25.7,21,47.6,52.1,41.5,51.7,23.4,4.3,1.9,6.9,3.1,3.9,0.6,0.3,8.9,1.4,0.3,3.8,2.1,10.3,BR
Patna , Rural,1027,1316,184,59.9,36.5,1009,1059,70.5,76,99.1,30.3,19.2,97.5,11.8,53.2,76,25.6,30.2,NA,10.7,34.9,34.1,31.5,0,0.7,0.8,0.9,18.6,7.8,21.1,53.6,41.9,13.1,93.5,25.3,6.2,82.7,70.7,62.7,1827.2,0,11.5,82.7,60.1,2,76.9,10.1,34.2,4,69.7,86.2,72.2,83.9,82.3,77.4,49.5,94.1,6,3.4,NA,NA,NA,0.4,NA,42,33.2,17.8,1.3,NA,1.1,51.4,27.2,12.1,49.2,28.6,21.8,12.3,9.2,55,64.8,40.2,63,35.7,3.4,1.9,6,4.2,5,0.7,0.4,8.1,0.6,0.6,15.4,4,4.9,BR
Patna , Total,2165,2780,416,67.9,33.6,964,1017,66.8,86.6,98.8,49.9,51.7,98.7,9.4,64.7,85.6,39.6,27.7,32.8,8.6,39.4,38,33.2,0.1,1.4,0.8,2,17.8,7.9,24.2,51.3,51.9,21.7,93.8,21.1,7.9,80.9,63.2,47.8,1647,1.2,8.8,86.4,50.6,2.1,84.2,15.6,36.9,4.7,69.7,88.8,74.8,85.1,84.2,76.3,55.7,84.6,13.7,3.8,56.4,41.4,57,0.6,64.5,39,35.4,32,3.8,5.4,4,43.5,28.5,11.5,43.3,24,17.6,19.5,15.8,51.6,58,40.7,57.1,28.9,3.9,1.9,6.5,3.6,4.4,0.6,0.4,8.5,1,0.5,9.3,3,7.7,BR
Bhojpur , Rural,677,1009,115,60.9,36.7,1066,986,89.5,59.4,99.9,21.2,13.3,92.3,17.2,54.1,85.7,25.9,33.6,NA,7.9,24.9,23.4,20.9,0,0.3,1.1,0.8,19.7,8.7,8.3,38.8,39.5,14.3,96.2,8.9,3.3,88.1,50.3,61.7,1261.8,0,8.1,79.1,55,2.9,79.8,6.4,23.9,1.3,70.6,92.5,83,86.3,83.2,71.6,63.2,97.3,2.7,11.6,31.1,22.9,28,1.6,32.6,28.8,60.5,26,8.7,NA,9.9,44.3,24.5,10.5,46,24.7,20,12.3,8.9,69,59.1,48.6,58.3,37.6,4.1,2.2,6.8,6,4.7,0.8,0.6,10.2,1.4,0.7,9.3,1.8,2.6,BR
Bhojpur , Total,826,1216,147,62.4,36.1,1033,885,89.2,64.5,99.9,26.2,21,92,14.7,56.4,87.3,28.5,32,NA,7.2,27.7,26.5,23.3,0,0.5,1.3,1.1,18.9,8.2,9.4,37.3,42.3,16.1,96.1,10.3,3.6,88.4,52.6,61.1,1214.4,0,7.8,80.4,56.7,2.8,81.3,7.4,27.3,1.7,71.9,93,83.2,86.7,82.5,73.5,64.7,96.9,3.2,12.6,37.2,28.4,28.4,1.7,33,28,57,33.2,8.1,15.1,9,43.5,26,12.3,47.2,24.1,18.7,14.4,13.7,70.6,61.8,51.9,61.1,37.7,4.2,2.3,7,5.6,4.1,0.7,0.5,8,1.1,1,10.6,2.4,3.5,BR
Buxar , Rural,458,633,80,64.3,37.6,1054,961,64.7,61.5,99.9,23.3,15.5,98.2,9.3,59.6,87.6,26.7,32.5,NA,6.3,34.1,32.6,30,0,0.5,0.4,1.3,16.2,5.9,10.9,33.3,43.4,21,93.2,7.4,3.9,81.8,58.2,55.8,1328.7,2.9,19.1,81.2,53.8,4,84.2,6.3,18.8,2.2,62.5,89.3,72,81.9,76.5,68.2,64.2,95.9,4.1,5.7,55.2,11.1,29.2,2.3,56.8,30.8,58.3,32.7,8.9,NA,8.7,45.4,20.5,6.1,43.1,25.4,20.8,14.7,8.6,59.9,52,47.8,51.7,29.8,3.6,2,6.1,3.7,5.3,1.2,0.4,7.7,1.8,1.5,16.3,5.5,5,BR
Buxar , Total,528,729,99,66.5,37,1034,962,63.2,65.7,99.7,27.9,23.3,98.4,10.9,62.9,89.1,31.1,30.7,NA,5.5,35,33.3,29.8,0,0.5,0.8,1.5,17.2,6.2,11.8,37,46.5,23.3,93.8,9.2,5.2,80.4,58.1,53.5,1333.1,3.9,20.4,81.6,52.4,3.7,83.6,6.5,18.5,2.1,63.9,89.6,74.9,82.6,77.2,69.5,65.3,93.5,6.5,6.4,62.9,12.8,35.5,3.4,59,31.4,56.2,31.4,8.2,NA,9,43.9,19.6,5.7,41.2,24.7,19.5,17.2,13.5,59.8,51.5,49.2,51.3,24.2,4,2,5,3,5.4,1.1,0.4,8.9,1.5,1.2,16.3,5.4,5.7,BR
Kaimur (Bhabua) , Rural,478,581,74,59.9,38.1,1026,885,61.8,72,95,19,9.1,96.3,21.1,58,79.1,27.3,31.7,NA,9.3,34,34,32.5,0,0.3,0.3,0.7,19.2,8.7,7.6,21.9,29.9,8.7,92.8,2.7,1.2,74.7,55.7,56.7,1253.2,0,4.3,79.7,55,3.2,82.8,4.7,16.3,1.2,72.2,96.7,80.2,91.5,86.2,79.9,48.5,100,0,5,29,18.3,47.4,1.4,59.4,41,35.2,23.4,4.5,NA,4.6,55,21.6,6.9,49.1,29,27.8,11.6,12.2,63.5,57.4,63.2,57.8,17.7,5.8,2.1,5.6,1.5,4.7,0.6,0.2,5.6,0.7,0,14,5.2,5,BR
Kaimur (Bhabua) , Total,510,624,84,61.4,38.2,1027,893,62.6,73.6,95.3,21.5,13.8,96.5,20,59.7,80.5,28.8,29.8,NA,8.8,34.1,34.1,32.2,0,0.5,0.5,0.9,19.2,8.4,7.5,23.3,30,10.1,92.8,3.3,1.6,73.9,56.1,56.1,1231.6,0,5.5,80.1,54.5,3.1,82.9,5.3,18.4,1.1,70.5,96.7,80.7,90.7,85.2,79.3,48,98.9,1.1,5.1,27.6,22.4,45,1.3,57.2,40.9,34.1,23.4,4.5,NA,4.5,53.8,21.4,6.9,48.1,28.6,26.6,13.7,15.5,63,57.3,64.3,57.8,15.7,6.3,2.3,5.9,2.3,4.6,0.6,0.2,5.9,0.6,0,13.7,5.1,4.7,BR
Rohtas , Rural,770,1133,135,66.2,37,1031,846,67.9,79.7,99.3,22.1,10.9,99.1,5.6,62.6,78.6,29.6,30.3,NA,11.1,42.6,40.5,38.8,0.3,0.2,0.6,0.6,17.3,7.7,13.1,28.1,40.9,13.1,94.7,7.1,1.8,73.5,59,50.4,1059.1,8.9,28.1,82.1,43.8,2,84.1,7.8,18.4,1.7,75.6,98.9,80.6,92.8,89.9,72.9,62.8,99,1,3.5,NA,NA,NA,1.1,87.6,17.5,40,32.8,0.8,NA,0.6,48.1,19.4,6.7,44.7,27.5,26.4,13.5,11.6,63.5,62.7,67,63,15.2,5.2,2.5,4.1,2.7,5.6,1.4,0.6,8.2,1.5,0.8,7.8,1.5,9.5,BR
Rohtas , Total,894,1313,184,67.2,36.6,1029,892,64.9,81.1,99.4,25.9,17.9,99.2,5.6,64.2,82,32.3,28.3,NA,10.2,44.8,42.4,40.2,0.2,0.2,0.7,1.1,16.9,7.7,14.6,26.4,41.5,13.9,94.1,7.1,2.1,74.8,57.1,48.8,1058.1,7.4,29.5,80.7,42,2.4,83.2,8,19,1.6,75.6,99,80.1,93.6,89.9,73.7,59.1,99.1,0.9,3.1,NA,NA,NA,1,88.1,20.4,42.6,29.5,0.7,0,0.6,48.5,19.9,6.7,45.1,26.9,28.4,15.5,9.5,61.3,61.6,67.2,62,14.7,5.1,2.4,5.3,3.7,5.2,1.4,0.7,9.3,1.1,0.6,7.8,1.5,9.6,BR
Aurangabad , Rural,690,864,74,60,37.1,1088,919,55.4,56.7,98.8,22.6,10.4,93.1,21.4,56.9,90.1,29.3,34.9,NA,7.2,32.1,32.1,30.4,0.2,0.2,0.5,0.6,19.9,11.1,10,31.3,40.9,15.7,98.2,7.9,4.6,76.9,58.5,63.9,1941,1,4,70.4,51.9,3.4,73.1,10.9,47.7,4.1,78.3,97.5,87,95.1,88.6,75.4,60.2,98.2,0,6,16.8,16.2,39,0.6,65.7,42.6,54.3,48.3,9.4,NA,9.5,48.8,25.1,7.4,48,32.7,34,10.7,21.6,54.5,53.9,54.8,53.9,17.1,5.2,1.7,20.2,12.9,5.8,1.3,0.8,4.2,0,0,14.8,5.7,6.2,BR
Aurangabad , Total,767,971,89,61.2,36.7,1084,905,57.2,59.7,98.8,27.1,16.6,93.7,20.5,59.3,91,32.1,31.4,36.3,7.2,32.8,32.8,30.5,0.2,0.6,0.5,0.8,19.9,10.5,10.2,31.7,42.2,16.2,98.3,7.6,4.3,75,58.3,63.3,1906.7,0.9,6.1,71.5,52,3.4,74,11.2,47.1,3.8,77.6,96.7,87.7,95.4,88.3,75.8,59.5,98.3,0,6,15.8,15.3,42.5,1.2,61,42.8,51.9,48.3,9.2,NA,9.1,48.3,24.8,7.2,47.6,30.9,32.1,12.2,21,53.4,54.2,55,54.3,16.5,5.4,1.9,17.6,10.8,5.5,1.2,0.8,3.5,0,0,14.7,5.2,5.9,BR
Gaya , Rural,1176,1804,183,54.9,40.3,1096,943,57.2,68,96.3,23.3,10.2,98.3,3,48.1,78.4,23.2,51.3,NA,14.1,32.6,32.5,30.4,0,0.5,0.6,0.9,19.9,12.2,10.9,23.8,30.8,9.2,95.2,5.7,3.6,79.1,51,60.4,948,1.3,14.7,54.5,36.5,13.2,67.5,8.7,43.7,2.2,69.9,96.3,78.4,82.8,85.5,73.8,67.6,97.3,2.8,4.6,32.1,18,54.6,2.1,70.2,25.6,28.6,28.5,7.5,4.1,7.1,53.5,26.6,7.2,54,37.4,24.5,9.6,17.1,59.4,62.6,67.7,63,29.5,3.8,2.4,4.8,3,6.2,0.8,0.6,8.8,1.6,0.9,7.3,1.8,7.1,BR
Gaya , Total,1378,2083,226,56.2,39.4,1076,945,56.2,71.2,96.7,26.8,15.6,98.6,2.8,50.2,79.9,24.5,47.6,NA,14.9,35.7,33.8,31.5,0,0.6,0.5,1.1,18.6,10.9,10.8,23.3,33.3,11.8,94.8,5.6,3.7,79.5,53.1,57.1,1027.6,1.3,20.2,56.8,35.5,12.4,69,9.5,39.8,2.9,67.6,95.3,76.2,80.9,85.5,72.7,63.1,96.3,3.8,4.6,39.2,16.1,54.7,1.9,68.9,29,28.4,27.5,6.7,4,6.4,52.9,25.6,7.6,53.1,36.1,23.1,11.1,17.9,59,61.2,68.1,61.8,25.7,4,2.4,5.1,3.2,6,0.8,0.6,8.4,1.3,0.7,7.7,1.7,8.1,BR
Nawada , Rural,592,774,77,53.4,39.5,1158,948,50.2,50.5,98.6,23.8,14,97.8,19.3,43.2,65.5,21.8,44.5,NA,11,29.8,29.7,26.8,0.1,0.7,1.2,0.9,21.9,10.2,20.2,31.4,42.3,12.9,94.1,8.2,2.1,76.4,50.5,57.3,1317.7,0,17.2,65,44,4.7,68.7,7.1,28.1,2.8,62.9,96.1,70.3,82.5,82.8,72,59,96.7,2.1,7.5,38.7,33,67.6,1.6,62.4,37.5,33.8,47.1,13.4,3.4,11.5,50.4,21.3,6.3,47.8,33.1,28.5,9.5,9.4,56.8,61.5,51.8,60.8,25.7,5.1,1.5,7.2,3.6,5.5,0.6,0.5,4.7,1.8,0,13,8.8,3.8,BR
Nawada , Total,681,899,92,56.3,38.7,1169,983,51,56.7,98.8,28.8,21,98,18.7,47.5,68.7,26.4,40.1,NA,10.8,30.6,29.1,26.1,0.1,0.9,1,1,21.5,9.7,18.5,32.3,43.9,13.6,94.8,8.8,1.9,76.5,51.7,57.3,1278.5,1.7,18.5,67.8,46,5.1,72,7.4,28.9,2.3,63.5,95.6,73,82.6,83,72.4,57,96.2,2.9,7,42.4,31,63.4,1.5,62.3,42.6,32.8,45.4,16.6,6,14.6,48.4,21.4,6.9,45.9,33.6,28.8,11,8.7,56.4,59.7,48.1,58.8,28.9,5,1.7,7.6,3,5.2,0.6,0.6,3.9,1.5,0,12.6,8.4,4,BR
Jamui , Rural,536,682,84,52.3,39.5,1046,903,52,59.8,77.5,12.7,6.6,92.1,2.6,42.8,76.8,15.3,51.9,72.4,14.7,24,23.5,21.7,0,0.3,0.7,0.4,22.2,10.2,20.8,54.6,35.2,10.1,88.5,13.5,2.5,79.8,39.5,58.9,1201.8,1.2,5.7,58,43,6.7,64.2,5.1,25.8,2.8,56.1,83.3,64.1,71.4,69.3,63.7,49.5,96,4,5.5,51,24.5,41.2,1,55.1,32.5,38.8,27.7,4.3,NA,4.3,46.7,29.1,11,48.1,37.9,25.5,6.9,11.7,60,63.5,46.5,62.1,33.5,2.9,1.1,3.7,2.4,3.8,0.4,0.3,5.3,1.3,0,6.8,2.3,3.8,BR
Jamui , Total,581,735,93,53,39,1036,900,53,62,78.6,14.8,9.2,92.8,2.7,44.4,75.5,16.5,50.8,66.3,14.9,23.7,23.2,21.4,0,0.3,0.9,0.4,22.1,9.8,20.9,54,36.4,10.4,88.4,12.7,2.3,80.2,40,60.2,1215.4,1.1,5.5,59.4,44.6,6.5,65.3,4.9,25.2,2.6,55.5,83.8,63.3,71.7,69.3,63.6,49.9,95.1,4.9,5.5,53.2,25.6,41.6,0.9,56.2,34.4,40.2,26.8,4.6,4,4.5,45.9,29.4,10.9,47.2,37.5,25.6,7,11.6,61.3,63.1,48,61.9,32.3,2.9,1.2,3.8,2.6,3.6,0.4,0.3,5.8,1.7,0,6.3,2.2,3.6,BR
Jehanabad , Rural,327,379,39,56.8,37.6,1135,841,66,64.8,99.3,24.9,10.3,97,17.7,51,74.6,29.7,39.7,NA,13.6,32.6,31,27.1,0,1,1.8,1,18,8,25.3,47.9,42.5,15,95.5,14.1,4.1,86.5,67.7,61.3,1217.4,1.7,34,82.7,56,2.7,82.8,11.3,39.5,1.5,66.9,96.2,74.1,87.6,88.6,72.6,58.7,99,1,7.5,38.5,21.2,53.1,1.8,68.9,50.5,34,NA,13.4,NA,15,54.7,18.5,8.1,49.3,31.2,29.7,9.5,10.2,62.6,58.7,56.4,58.5,25.7,5.2,1.3,4.4,1.5,3.1,1.1,0.3,7.6,0,0,13.5,5.3,5.3,BR
Jehanabad , Total,378,444,48,59.6,37.1,1103,846,63.6,68.8,99.4,29.3,20.1,97.2,17.7,55.3,78,33,36.6,NA,13,34.9,32.3,27.9,0.1,1,2,1,17.5,7.7,22.6,46,44.3,17,95.4,13.3,4.2,85.4,66.9,58.2,1224.6,1.6,33.6,83,54,2.9,83.6,12.1,39.3,1.4,67.5,96.5,75.4,88.5,88.2,72.8,56.7,98.6,1.5,7.4,37.8,19.7,49.4,1.7,68.1,50,35.9,43.2,13.3,NA,14.6,52.1,19.6,8.5,47.1,30.6,27.2,10.9,11.4,61.4,56.9,55.1,56.7,23.9,5.1,1.6,5.9,2.7,3.1,0.9,0.4,9.6,0,0,15.1,6.3,6.5,BR
Arwal , Rural,206,273,28,59.3,38.6,1141,917,88.1,43.9,99,20.8,7.9,93.2,24.9,54.2,82.4,30.5,38.9,NA,9.8,28.7,26.7,24.1,0,0.6,0.5,1.4,20.4,9.9,11.1,29,43.2,11.6,95.2,5.9,2.2,93.2,50.4,67.7,1262.6,0,7.8,69.8,57.2,4.3,70.5,6.7,43.2,2.3,74.9,100,82.8,91.8,90.6,77.8,58.8,96.7,3.3,9.2,38.4,18.4,36.6,1.7,48.6,37.6,43.9,44.2,3.4,NA,3.9,51.1,29.2,15.3,53.8,31.4,28.6,7.8,6.1,65.3,56.3,57.9,56.4,29.6,4.1,1.9,7.6,1.5,4.3,0.9,0.2,3.1,0,0.8,11.9,1.9,2.6,BR
Arwal , Total,223,297,33,59.3,38.2,1145,932,88.8,47.1,99.1,21.3,10.2,92.7,25,54.6,84.8,30.6,38.9,NA,9.7,29,27.2,24.8,0,0.5,0.4,1.3,20.8,9.9,10.7,28.9,44.3,11.5,95.3,6,2.3,93,50.1,67.6,1226,0,8.1,69.9,57.4,4.1,70.6,6.7,43.5,2.2,74.1,100,81.6,91.1,91.1,78.5,60,96.9,3.1,9.2,40.6,18.6,37.8,1.6,46.4,39.3,43.2,44.2,3.2,9.8,4.1,50.2,30.7,16.4,54,30.8,28.2,7.8,6.8,66.8,57.3,57.8,57.4,33.1,4.3,2.1,7.6,1.3,4.2,0.8,0.2,3.2,0,0.7,13.3,2.3,3.1,BR
Korea , Urban,159,192,27.1,77.22,26.52,1034,903,89.59,99.05,88.43,53.23,51,98.55,70.49,78.05,91.97,42.21,17.46,NA,7.83,55.69,50.68,33.41,0.29,1.61,2.29,12.09,14.17,7.67,27.36,83.27,82.76,57.86,97.42,47.62,29.6,99.1,71.69,41.86,1748.36,3.53,30.22,82.18,59.3,3.99,85.53,17.69,59.7,6.8,80.06,98.67,83.22,86.7,96.35,79.87,74.53,96.32,3.68,13.89,87.9,46.15,75.53,6.69,78.46,42.57,66.53,NA,9.54,NA,9.68,21.68,27.27,9.57,24.88,18.1,11.51,19.59,21.52,28.42,34.33,26.09,33.99,10.65,5.11,3.13,3.89,1.75,9.01,1.95,0.68,12.26,1.61,1.07,16.97,6.34,8.31,CT
Korea , Rural,364,418,62.4,61.01,30.22,1000,977,73.47,86.98,68.17,11.99,4.6,98.89,60.34,53.85,79.51,13.53,36.42,33.84,9.91,48.52,46.21,34.78,0.09,1.58,2.67,6.48,12.54,5.34,27.93,61.01,64.64,40.3,93.71,36.16,18.27,94.08,61.66,66.29,1585.38,7.18,30.63,66.74,59.58,8.71,74.49,8.81,84.15,4.67,72.82,96.54,81.43,83.12,83.34,72.39,76.61,98.64,1.36,11.69,72.47,36.94,77.2,3.42,76.61,47.79,79.94,NA,15.35,NA,15.78,33.75,29.56,10.38,37.88,27.8,9.46,7.08,10.09,35.57,37.72,37.64,37.72,19.28,4.23,2.03,4.2,1.98,8.91,1.95,1.47,9.52,0.48,1.52,13.37,7.21,6.81,CT
Korea , Total,523,611,89.5,65.98,29.12,1010,957,77.42,90.65,74.33,24.52,18.7,98.79,63.43,61.47,83.29,22.56,31.05,32.59,9.24,50.56,47.48,34.39,0.14,1.59,2.56,8.08,13,6,27.76,66.98,69.59,45.09,94.72,39.29,21.36,95.49,64.39,58.45,1631.47,6.6,30.52,70.67,59.51,7.5,77.3,11.07,71.39,5.21,74.58,97.06,81.87,83.99,86.51,74.21,76.07,98.07,1.93,12.26,77,39.64,76.71,4.27,77.19,46.4,76.45,68.28,13.93,NA,14.25,30.62,28.97,10.17,34.52,24.71,10.08,11.06,13.55,33.71,36.65,34.7,36.55,16.66,4.51,2.38,4.11,1.91,8.94,1.95,1.22,10.35,0.82,1.38,14.51,6.94,7.28,CT
